WardName,WardCode,MajorText,MinorText,LookUp_BoroughName,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401
Gascoigne,E05014061,Robbery,Robbery of Business Property,Barking and Dagenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Addiscombe East,E05011462,Burglary,Burglary Business and Community,Croydon,0.0,2.0,4.0,0.0,1.0,3.0,4.0,4.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,7.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,1.0,6.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,5.0,5.0,9.0,5.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,17.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
King George's & Sunray,E05013936,Robbery,Robbery of Personal Property,Kingston upon Thames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Southgate,E05013686,Burglary,Domestic Burglary,Enfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,2.0,6.0,3.0,7.0,3.0,0.0,2.0,3.0,1.0,8.0,4.0,2.0,1.0,3.0
Fairfield,E05011468,Theft,Shoplifting,Croydon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,36.0,63.0,86.0,61.0,57.0,49.0,44.0,38.0,38.0,52.0,58.0,44.0,65.0,47.0,44.0,110.0,84.0,106.0,89.0,50.0,66.0,37.0,40.0
Elm Park,E05013969,Burglary,Burglary Business and Community,Havering,3.0,0.0,1.0,0.0,5.0,4.0,0.0,5.0,4.0,0.0,1.0,0.0,4.0,4.0,4.0,6.0,5.0,1.0,9.0,0.0,2.0,6.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,6.0,3.0,3.0,6.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,15.0,14.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,6.0,4.0,0.0,3.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,5.0,10.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Northolt West End,E05013532,Robbery,Robbery of Business Property,Ealing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Telegraph Hill,E05013732,Theft,Theft from Person,Lewisham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,3.0,7.0,0.0,3.0
Herne Hill & Loughborough Junction,E05014104,Robbery,Robbery of Personal Property,Lambeth,12.0,4.0,11.0,14.0,9.0,8.0,12.0,5.0,6.0,9.0,11.0,12.0,11.0,3.0,10.0,14.0,12.0,5.0,9.0,12.0,8.0,7.0,9.0,7.0,12.0,5.0,9.0,10.0,12.0,26.0,11.0,9.0,17.0,13.0,19.0,14.0,11.0,15.0,25.0,18.0,17.0,18.0,10.0,8.0,7.0,7.0,6.0,3.0,1.0,4.0,2.0,9.0,9.0,7.0,3.0,8.0,2.0,6.0,3.0,3.0,6.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0,8.0,5.0,11.0,5.0,5.0,1.0,5.0,2.0,3.0,10.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,8.0,2.0,2.0,3.0,2.0,2.0,4.0,6.0,7.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,7.0,1.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
Feltham North,E05013613,Burglary,Burglary Business and Community,Hounslow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0
West Harrow,E05013563,Robbery,Robbery of Personal Property,Harrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
Carshalton South & Clockhouse,E05013757,Theft,Bicycle Theft,Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Hanger Hill,E05013524,Theft,Other Theft,Ealing,7.0,9.0,18.0,13.0,7.0,9.0,8.0,12.0,9.0,9.0,5.0,12.0,12.0,12.0,19.0,7.0,17.0,10.0,3.0,3.0,6.0,6.0,5.0,7.0,5.0,13.0,12.0,10.0,12.0,5.0,13.0,11.0,11.0,7.0,12.0,13.0,10.0,11.0,12.0,14.0,10.0,10.0,14.0,13.0,6.0,17.0,6.0,9.0,8.0,6.0,7.0,5.0,14.0,9.0,4.0,3.0,5.0,6.0,7.0,10.0,2.0,4.0,8.0,9.0,7.0,11.0,15.0,7.0,6.0,6.0,6.0,3.0,4.0,10.0,9.0,14.0,17.0,22.0,23.0,19.0,2.0,18.0,8.0,12.0,11.0,7.0,14.0,16.0,15.0,5.0,8.0,6.0,6.0,11.0,5.0,10.0,9.0,11.0,13.0,12.0,5.0,4.0,7.0,11.0,14.0,7.0,5.0,5.0,7.0,9.0,8.0,10.0,7.0,12.0,6.0,12.0,8.0,8.0,4.0,7.0,4.0,4.0,6.0,6.0,8.0,11.0,2.0,10.0,7.0,8.0,1.0,10.0,9.0,7.0,3.0,5.0,6.0,3.0,4.0,7.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Cheam,E05013758,Burglary,Burglary Business and Community,Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0
Palmers Green,E05013688,Theft,Shoplifting,Enfield,4.0,1.0,2.0,3.0,2.0,5.0,4.0,1.0,5.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,9.0,5.0,5.0,3.0,4.0,2.0,2.0,6.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,11.0,3.0,8.0,4.0,5.0,5.0,10.0,3.0,6.0,1.0,7.0,2.0,6.0,3.0,5.0,6.0,5.0,8.0,7.0,5.0,4.0,3.0,7.0,4.0,2.0,2.0,4.0,7.0,6.0,12.0,15.0,4.0,10.0,5.0,4.0,3.0,9.0,9.0,9.0,4.0,5.0,10.0,12.0,8.0,6.0,7.0,11.0,8.0,15.0,9.0,12.0,9.0,9.0,11.0,3.0,14.0,3.0,1.0,2.0,4.0,8.0,5.0,6.0,3.0,4.0,6.0,3.0,6.0,4.0,0.0,7.0,5.0,8.0,7.0,3.0,10.0,9.0,10.0,14.0,19.0,8.0,24.0,6.0,5.0,2.0,3.0,4.0,4.0,8.0,3.0,3.0,0.0,5.0,8.0,10.0,4.0,6.0,5.0,8.0,8.0,12.0,4.0,3.0,12.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Colham & Cowley,E05013566,Robbery,Robbery of Personal Property,Hillingdon,3.0,5.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,1.0,7.0,6.0,3.0,4.0,8.0,10.0,1.0,3.0,4.0,8.0,11.0,3.0,3.0,1.0,9.0,2.0,7.0,7.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,5.0,2.0,0.0,1.0,2.0,0.0,2.0,8.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Finsbury Park,E05013703,Burglary,Domestic Burglary,Islington,9.0,9.0,11.0,8.0,11.0,2.0,9.0,6.0,12.0,11.0,6.0,6.0,4.0,13.0,10.0,13.0,9.0,11.0,10.0,4.0,13.0,20.0,10.0,9.0,6.0,10.0,5.0,13.0,21.0,19.0,6.0,4.0,7.0,8.0,8.0,10.0,13.0,11.0,5.0,7.0,6.0,7.0,8.0,2.0,7.0,9.0,7.0,8.0,11.0,12.0,11.0,6.0,16.0,7.0,10.0,6.0,8.0,4.0,8.0,7.0,4.0,10.0,11.0,4.0,9.0,9.0,3.0,7.0,7.0,8.0,5.0,10.0,9.0,2.0,6.0,5.0,2.0,5.0,4.0,6.0,6.0,6.0,6.0,11.0,6.0,9.0,9.0,13.0,9.0,9.0,13.0,5.0,13.0,19.0,14.0,12.0,12.0,13.0,17.0,11.0,9.0,12.0,4.0,15.0,16.0,8.0,7.0,16.0,7.0,13.0,3.0,11.0,6.0,5.0,12.0,4.0,8.0,3.0,5.0,6.0,8.0,6.0,7.0,5.0,4.0,4.0,5.0,8.0,7.0,7.0,7.0,3.0,4.0,2.0,4.0,10.0,9.0,5.0,6.0,7.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
Eltham Park & Progress,E05014078,Theft,Shoplifting,Greenwich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,7.0,7.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Beckton,E05013904,Theft,Theft from Person,Newham,5.0,3.0,4.0,5.0,7.0,6.0,2.0,11.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,6.0,11.0,7.0,5.0,6.0,6.0,3.0,3.0,2.0,11.0,4.0,6.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,6.0,10.0,4.0,5.0,6.0,4.0,9.0,3.0,5.0,1.0,3.0,6.0,3.0,4.0,3.0,8.0,13.0,6.0,3.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,8.0,12.0,5.0,2.0,1.0,11.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,5.0,2.0,15.0,0.0,3.0,4.0,7.0,7.0,4.0,4.0,6.0,5.0,2.0,1.0,6.0,3.0,6.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
Royal Hospital,E05009403,Burglary,Burglary Business and Community,Kensington and Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0
Bedfont,E05013606,Burglary,Burglary Business and Community,Hounslow,2.0,2.0,6.0,3.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,8.0,2.0,5.0,4.0,8.0,0.0,1.0,6.0,3.0,7.0,7.0,2.0,7.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,0.0,2.0,3.0,2.0,3.0,6.0,4.0,4.0,3.0,2.0,3.0,6.0,2.0,3.0,6.0,4.0,3.0,0.0,5.0,6.0,6.0,4.0,4.0,1.0,3.0,5.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Wallington North,E05013770,Burglary,Domestic Burglary,Sutton,4.0,1.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,8.0,3.0,5.0,6.0,4.0,2.0,6.0,1.0,1.0,3.0,8.0,5.0,2.0,7.0,5.0,3.0,0.0,5.0,3.0,5.0,9.0,7.0,7.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,6.0,3.0,6.0,9.0,12.0,7.0,5.0,7.0,6.0,6.0,3.0,1.0,6.0,2.0,2.0,1.0,6.0,4.0,7.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,6.0,3.0,6.0,0.0,1.0,3.0,2.0,3.0,5.0,1.0,7.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,9.0,5.0,6.0,6.0,3.0,3.0,2.0,5.0,5.0,4.0,13.0,8.0,8.0,4.0,4.0,6.0,4.0,3.0,3.0,4.0,5.0,7.0,5.0,16.0,3.0,8.0,10.0,10.0,3.0,8.0,5.0,10.0,8.0,4.0,10.0,3.0,7.0,4.0,7.0,2.0,4.0,1.0,3.0,4.0,7.0,4.0,1.0,2.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Hither Green,E05013724,Burglary,Burglary Business and Community,Lewisham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
New Southgate,E05013686,Burglary,Burglary Business and Community,Enfield,2.0,6.0,5.0,0.0,2.0,1.0,1.0,3.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,5.0,2.0,3.0,6.0,2.0,1.0,4.0,2.0,2.0,9.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Middle Park & Horn Park,E05014085,Theft,Shoplifting,Greenwich,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Carterhatch,E05013677,Robbery,Robbery of Business Property,Enfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
New Malden Village,E05013940,Theft,Bicycle Theft,Kingston upon Thames,1.0,2.0,0.0,8.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,5.0,4.0,2.0,7.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,6.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,9.0,5.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,6.0,5.0,1.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,8.0,15.0,3.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Blackwall & Cubitt Town,E05009318,Robbery,Robbery of Business Property,Tower Hamlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
Norbury Park,E05011473,Theft,Other Theft,Croydon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,5.0,6.0,5.0,9.0,9.0,4.0,13.0,5.0,11.0,3.0,4.0,5.0,1.0,9.0,10.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0
Hanwell Broadway,E05013525,Burglary,Burglary Business and Community,Ealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,7.0,1.0,3.0,4.0,3.0,0.0
